"SAMPLE","TRAIT_1","TRAIT_2","TRAIT_3","TRAIT_4","TRAIT_5","TRAIT_6","TRAIT_7","TRAIT_8","TRAIT_9","TRAIT_10"
"SAMPLE_3742",109.411665935115,114.289921308005,40.0971413632147,69.9252721222067,70.4636981725175,92.7028239163376,102.497031722005,129.837194896193,95.1613424366003,51.502837157461
"SAMPLE_3743",132.284804769687,120.468106860486,42.6704414921062,73.1201149688235,70.5971322134106,84.1616022356099,95.6164273449343,126.785105239163,111.415219196426,55.7628580912062
"SAMPLE_3744",112.130642099441,124.0325365673,39.2244730580649,69.1885243629726,70.6250243525081,92.5798140920794,103.579977680162,127.561845806292,102.882435997245,58.9760798996305
"SAMPLE_3745",126.044874666308,118.997728219292,44.3542726038197,72.9123697609587,64.246955537294,94.9613832547642,87.2457254004088,130.154793175234,88.6398137235273,54.5612428616199
"SAMPLE_3746",129.97775151393,121.354997155087,44.6496579503506,69.9574437457566,73.0941313542475,96.820375802437,99.3144200589044,125.249106215859,91.7868760768282,53.8202553376028
"SAMPLE_3747",122.669248820011,107.420808882635,42.5853123686631,74.4532603846642,77.9097974197521,90.0026503682332,86.0115046340266,116.01249729409,101.645455225237,50.9064341257133
"SAMPLE_3748",134.004485156247,126.484464436874,40.7862112390199,66.9593894580832,74.9314087380462,94.726288184035,91.6738674711542,158.200636412765,94.1891091904645,52.6214811029048
"SAMPLE_3749",129.77737101288,112.489243813129,43.138381917824,62.1384964116642,69.7886363285373,90.662836956552,106.629429879397,145.205018005963,98.0491486825627,60.2643558936925
"SAMPLE_3750",107.292964773709,128.309757659997,42.1733722598533,74.7980648245738,75.5748167157139,106.201800033671,97.3852663611242,109.746755979554,92.1706714987154,48.9694476456087
"SAMPLE_3751",135.055575963595,116.671265498512,40.3877031063766,70.7223149168601,70.1106983478823,86.6735800816505,108.82941951668,116.425876457219,97.0783854968008,57.5045817128242
"SAMPLE_3752",137.211022766388,122.42052316731,44.5872177133334,70.682784985692,64.7147098951865,87.1389830203853,99.0709303954177,133.815846714552,86.9772398359315,54.1546952283596
"SAMPLE_3753",134.297541848437,126.059212352552,41.9529931652444,75.9316224097876,78.2506434037274,83.871366700384,88.9987112507981,119.732068111063,107.874641389251,54.0795899759484
"SAMPLE_3754",117.439011643586,128.385355003906,42.3798285735537,66.7368936893147,64.7752077954208,76.8092172946545,85.8605317251772,124.78575555016,102.716378917767,49.3782454146866
"SAMPLE_3755",122.176039873164,111.984444371083,43.9361349997584,63.5606654100347,72.9994343079821,71.9894923638117,91.7031629481969,137.961258018068,100.806082761962,52.3254955649155
"SAMPLE_3756",143.059937939393,123.680101276806,46.4165165192896,64.8689882755824,75.3767052435165,95.394239074509,87.7553890610372,124.270468015625,100.123644202127,50.0942593061825
"SAMPLE_3757",122.83700394601,111.431246771732,40.8819858140021,62.6359198926204,75.4152457891089,98.1392249404418,85.8363764426083,144.301729467512,92.7325297530755,56.2489479580632
"SAMPLE_3758",111.318019168435,115.985047674093,43.9106874741442,69.2533640726128,80.5325294568465,101.896720019327,92.1094887046542,126.848026209365,94.3795398132734,57.0349402969645
"SAMPLE_3759",113.029098370806,110.733584022519,42.0851172242277,69.1910797264263,70.4949598594172,91.2698646112649,84.1829490423959,129.034506777176,100.565323718474,48.7077539405896
"SAMPLE_3760",122.194427625152,113.628624073793,45.4704485490153,67.8022956624793,73.3718332983858,96.4727766520804,84.080255222666,140.659068960453,92.5525493175906,44.3127473463073
"SAMPLE_3761",128.010036589159,120.605577432916,43.7936779338508,70.4873757964616,81.2515215409339,92.3678741777963,101.148496503536,128.72862036546,95.6979434804428,50.3263915190817
"SAMPLE_3762",109.053427746142,131.673137756627,43.3184926258696,73.7613454805473,70.8887972351701,92.0840353826475,89.0822587795116,131.295484699329,107.945221692171,58.0428137303662
"SAMPLE_3763",120.897706824877,117.815177012914,48.8257857854085,68.5249173507374,68.2881090758324,87.2404641136633,100.982880304655,132.940172321899,91.8895876712422,49.4833276994784
"SAMPLE_3764",133.705550739556,118.078726851951,48.8897215589546,75.8978745918268,75.8487178536743,90.2903838719066,89.2630700507757,118.028482921218,90.1641661719179,55.9304130849651
"SAMPLE_3765",107.908784330054,114.895341665015,42.723865265301,66.8081470189496,75.352091496876,85.005549066827,103.634254996652,132.323913222573,91.3314391825755,55.2449653526073
"SAMPLE_3766",124.101825598174,113.444011351605,52.6020012504649,64.3985933691539,73.6845981574785,87.2955813964857,87.244971549632,135.081053669711,106.271744673948,54.5552653658982
"SAMPLE_3767",126.513089911555,125.954757820359,42.7510008845573,68.0433547616967,71.1930251381868,77.0397487026686,98.0858116465499,124.768068292899,110.372645896155,56.4836472780657
"SAMPLE_3768",135.780494133982,121.242973928435,40.9421026937907,68.3094998868244,67.0842778617952,86.6332419373109,93.4538522379476,134.027607565359,99.7717236289122,51.228972795907
"SAMPLE_3769",123.609570749678,115.706460655896,45.5328293761911,67.1539563651102,69.8856282631325,92.2997324662815,92.4079740109082,130.886346063624,92.4291198744702,54.4919583817309
"SAMPLE_3770",121.208887396625,110.267346778143,44.2740636290476,66.8239733985827,74.284828844906,103.381191080479,83.4987042041795,130.819083185159,102.574166560636,52.9047938619675
"SAMPLE_3771",110.842762605609,109.072488658335,42.9711432160423,72.237084729616,69.8825285486734,94.1519753438979,84.6554318922317,126.015154919058,97.866718654955,53.57704255475
"SAMPLE_3772",119.521276789776,122.62252287725,41.8330705046347,60.1003951121858,81.1808032157337,93.7371067582612,90.8736301713445,148.05826397199,94.587106622576,51.8045310725795
"SAMPLE_3773",134.94499176961,128.537105973691,46.3427949509743,67.2460547722198,78.6918390158404,91.5751195389583,89.3967864604978,139.813995899574,107.488892880963,56.8177290931723
"SAMPLE_3774",133.147721141001,126.878504021582,45.2534113200154,61.188161790692,78.6012194649336,90.0481163994282,90.0855869928619,131.756592945034,95.9784213235706,52.1262641534431
"SAMPLE_3775",122.171140348044,123.831122632828,40.6505560448563,72.14967067103,69.3765774517671,93.9508921891887,80.7717720373397,130.328269237258,96.3484337033061,55.1440587027768
"SAMPLE_3776",130.227434709094,129.483874441799,42.083986314844,66.6983035320623,76.7341305985191,89.3082979151618,95.7955043767847,134.13395821046,99.7091112927841,57.4736461011183
"SAMPLE_3777",132.0104129679,115.917378144927,47.1160807211721,67.8150854861563,71.8406342652104,88.380771116316,93.2834818746958,105.544942112449,100.652986093237,57.3718153966273
"SAMPLE_3778",130.551430813332,120.125390663097,45.3292496667683,68.3942836171029,73.648811584284,104.139015007998,94.7644814900367,139.085699735576,93.6983068408919,57.5751381910593
"SAMPLE_3779",126.310686169862,112.761342665385,45.7413782979531,69.5698051752289,69.7952265850671,96.5452232121332,93.01347831458,122.031908612171,99.5343691305757,49.7414293895231
"SAMPLE_3780",133.966525004402,127.680324173571,43.0553704206825,72.9898773908331,71.5726363664126,90.7611460562092,93.3512746556534,129.546463649708,93.0765475814682,51.7506171438344
"SAMPLE_3781",116.103508838075,117.836607911927,42.8125693437052,63.1285937414028,72.7535488887215,91.4185733627555,84.107355009013,128.447114108443,93.2225963704258,62.5383454393572
"SAMPLE_3782",113.116691888503,114.135424755141,38.5771242636371,54.7753408559629,67.7317078934557,102.215963492126,92.8428664780023,124.003931901763,91.5604054180477,52.2424431812047
"SAMPLE_3783",128.492702161985,97.9018934187746,44.6927764254545,68.2106557590148,68.0714668474929,97.1136706098811,96.7021426336159,139.52903103422,101.669272634914,51.3812794809512
"SAMPLE_3784",126.735509606629,124.735668681374,44.2001331771489,72.1618862752803,71.6666409620435,98.6229454951885,102.102604467023,136.452393943632,102.480829341085,55.5642112448656
"SAMPLE_3785",123.256537305058,119.414057545209,38.4086984319307,76.550375618375,81.5408643882601,91.6859134513301,96.3100216467415,123.861640343637,102.197526584006,60.3692588729539
"SAMPLE_3786",119.348033186115,114.118526555239,44.7728479113775,73.9152563646269,82.6176844881089,102.067878280238,92.4361348175934,141.224915490465,93.6612806059119,59.28935796814
"SAMPLE_3787",133.116137097936,117.920032573395,36.5251677889012,70.7540120278886,81.1918475604166,96.6993938870316,95.2508209920361,125.678228931322,91.9643832401433,53.1937880288117
"SAMPLE_3788",130.15440473753,106.793079180214,44.1321289722846,66.9631516368409,65.5550754756475,97.8731598685252,91.1506925016754,140.784724431412,101.453607573487,59.4712578849648
"SAMPLE_3789",125.107943459358,125.958661803234,43.9625324118046,66.1509714059604,74.1198202547333,88.5379696672237,91.8197331842827,109.812161147972,90.4833970263064,59.8452567424528
"SAMPLE_3790",134.29920985539,118.258310907825,45.4474423934557,61.1734190901662,72.1480969046986,102.474668646741,87.6158239182847,131.266829239851,96.0914752271293,51.645063504872
"SAMPLE_3791",115.403557101228,117.594770456394,43.8336325967852,67.5357034617137,73.2599227401679,87.0413399636319,84.9097884892512,133.797341496085,105.579336469188,57.1957966213822
"SAMPLE_3792",130.319238361464,130.556960084531,45.0054666665458,68.3325735392595,79.6711711249208,94.7544505051021,81.7538599417537,125.975704396707,86.3782691250285,56.4429826559787
"SAMPLE_3793",118.6787783036,131.422420996733,45.9118137990741,62.7124510668209,73.7112063508711,84.2068753360128,103.284745572097,134.96980292006,87.426781960541,49.6113202303801
"SAMPLE_3794",124.718370541784,133.042951314148,40.688840389428,72.830148727137,63.251436273104,102.770840406937,95.1943133827198,127.10270022539,85.6019633290388,55.5646238603583
"SAMPLE_3795",126.124357943437,123.794618891019,43.4459506155883,72.6050215857941,79.7541325616064,90.5257556815928,90.0136015942507,140.234142901452,96.4467765044752,56.1706319146265
"SAMPLE_3796",126.997744136108,127.872790120178,43.2800666522746,70.2687643359406,78.3362929145765,107.124489999272,102.858236199122,135.417617632165,89.0116319292712,52.8507044777406
"SAMPLE_3797",118.587159023265,121.083021994339,44.1736632293984,67.0519573272705,76.1953684474416,85.1919785120341,100.395572655013,119.332134397964,101.695643650233,63.0658959753609
"SAMPLE_3798",130.824272130464,125.846770815435,39.1524077398307,63.0584796707969,59.6572988452084,83.8515600357228,90.9883591446026,133.012600980797,100.318675228143,54.8219832795211
"SAMPLE_3799",121.548660470613,112.936525061495,37.0029770591375,70.4150319848136,72.5723732414165,85.9888130760554,95.2039966522271,113.46658841933,105.573324071952,51.5434134333324
"SAMPLE_3800",137.950552246403,116.02278658485,41.2838099167404,76.8707327809082,81.4928445692981,94.0980294795698,97.5999188870506,120.63448583782,91.1439671892985,52.4189407419571
"SAMPLE_3801",123.787478390874,119.39634427603,44.7868578188778,62.6647208872356,70.3969739355431,96.5651248116637,94.6526869764646,132.573708256347,96.5989594064834,53.0843332666156
"SAMPLE_3802",134.574569752018,121.461175506014,41.0775852476052,66.0668276121001,69.8809715422384,100.095995940747,86.376306738142,131.612137116299,105.973798295224,54.7413391842405
"SAMPLE_3803",123.307534852726,110.781053516832,47.23189738797,67.7421701417455,68.5894435985979,98.4564482075645,96.4368503662583,115.120910226595,102.676010531139,52.0860975672593
"SAMPLE_3804",125.282468866691,111.322976693121,42.9731821436055,71.2620382365719,76.6718755685148,98.2407114228141,89.8538702749618,114.370099484152,90.7025549049514,56.2624495555104
"SAMPLE_3805",118.508882733544,119.465651933268,38.7785136228463,62.4444371701113,71.4699086537055,96.3568654532688,83.5974173017927,124.546780790698,103.85905961445,57.5997516965126
"SAMPLE_3806",121.467085171361,123.714577820663,44.1241721271771,60.3385635274565,68.5685013938985,97.5969667806499,105.771692347817,119.96693842031,106.080933829437,51.8777029250683
"SAMPLE_3807",130.128054630225,119.227673361949,39.761807890766,65.4378237177344,72.8858045769481,92.9456032969255,91.4518821481963,118.631331368927,106.925010547391,57.4934168052211
"SAMPLE_3808",132.192855775329,118.870243204851,43.0982756076708,70.9961300599348,76.8381966362188,99.1259656697352,90.452910358498,126.988222989824,88.7040726411749,52.0627201758717
"SAMPLE_3809",126.043799847416,118.247440034379,43.5802145507027,65.6010262362654,82.9195628173678,86.614235455976,97.6515381312902,142.114610794742,88.2842122660052,51.506529837867
"SAMPLE_3810",124.008514348304,125.739340437515,47.0843045428785,66.4949170745876,74.0929529325196,92.5769659105308,91.286236165383,131.38285061615,99.8397376080577,55.891902625045
"SAMPLE_3811",117.113075600505,121.382509784808,38.6853365906303,70.0925790846832,72.7282965440293,91.2639338411217,91.8518346384817,120.263362638777,96.3739407979798,44.7673254541534
"SAMPLE_3812",135.125419098941,103.682286680986,48.9479688853196,72.3562171631631,74.1820982127508,103.657298468615,82.0429363852481,128.013193587514,105.76122005573,47.6449749194282
"SAMPLE_3813",123.632838023552,129.797323571363,43.8058575898454,72.1420072085374,72.782818307258,85.7678216140062,94.2288972123248,134.565442898007,87.9005229895951,49.7250632990672
"SAMPLE_3814",128.978032909467,123.718255110992,46.8567878844507,65.0596922784161,81.8073558214785,92.8713967223598,91.7920670328446,125.978121069713,94.3421688869347,53.3750929730547
"SAMPLE_3815",138.211612455412,132.612877182634,41.7503597913002,73.059552797976,64.1773474329121,103.252450722409,89.2402264154126,124.893768074098,94.6853668813378,51.2659880121627
"SAMPLE_3816",120.103630719788,124.731942648737,37.9768826845784,71.3653235121762,76.047030566505,90.3774104573792,98.0657131662729,125.163117610493,96.3238446325215,59.5162879134524
"SAMPLE_3817",117.893175820205,112.783179966588,49.6660971364856,71.0879842003246,70.0442621949628,82.0425755822831,93.2153948524775,123.373200532351,93.8224171481222,54.9969249585491
"SAMPLE_3818",121.583570827219,123.599258309663,40.3890101249438,68.5514056626819,68.4150565434169,83.4153235424902,103.643424944785,134.724083286678,95.8672771646493,56.6255645626222
"SAMPLE_3819",130.527724742441,113.928263232362,39.3181174772259,73.9399005739657,74.9176454650487,94.7979461411904,101.686669068124,153.13098139954,90.6581996343167,53.7371515705934
"SAMPLE_3820",121.764372127881,112.547508452133,45.9268304821998,68.8400612949546,69.3929821922651,94.4024319120601,96.1611653633656,123.653078886857,94.6331929913529,55.019891779687
"SAMPLE_3821",113.361333154433,111.395414194071,46.9046193126648,73.3357078696683,75.2394765296186,94.0331363696047,87.3627680484984,128.046950758991,95.2056713247601,50.6837578789567
"SAMPLE_3822",126.220532314783,128.291944799751,40.353892355244,73.653524173523,76.6589404320368,102.528767715701,88.6909337263447,118.333952206634,91.8526796141726,61.403019667055
"SAMPLE_3823",125.303343047465,125.118263168846,46.7353659243754,64.0094340239204,70.4335626781965,94.2789459341951,85.7412993246476,122.144943098333,107.733187221624,56.9228758594358
"SAMPLE_3824",145.971555024233,112.307935208164,42.0193858975524,73.1684054371155,73.8830643107069,94.1035132968837,85.3227577641568,118.025608424701,107.557947227629,51.4162240270196
"SAMPLE_3825",119.688861528749,113.988834198326,42.9763801994486,65.3004280206797,75.6217879325604,100.109996228883,110.599703609789,125.806527140096,105.893815123344,53.8422912554507
"SAMPLE_3826",114.573272664299,120.304790182604,40.345165345018,69.9580097405463,77.0964815752769,96.3579935007123,88.5183725849496,132.54332724238,100.620760448247,53.7425072849131
"SAMPLE_3827",123.397046047582,119.314986342676,34.8949753014495,68.6306216254574,71.9195374612778,106.203389139786,87.2607724894905,135.3797916259,93.2953977201665,51.1111321718634
"SAMPLE_3828",123.981098067832,119.577990686173,39.7640830476749,74.17152594991,72.3262080756227,89.0682730518017,101.584241123137,130.989717798026,95.3385910761638,50.2374013635176
"SAMPLE_3829",115.985320530075,135.207566335734,43.3772817843872,61.4973493732013,67.4129760880172,79.2898585293557,99.5710913131782,123.966166844591,97.6807866157545,52.8672007543101
"SAMPLE_3830",126.645195032046,131.266814720265,41.2670244040345,63.9454416694941,72.8408406384208,92.0708533167433,86.8469039119773,131.462024922544,101.460110964457,54.7026494778429
"SAMPLE_3831",120.770278723811,122.338736566879,41.8474640229939,61.4437203502407,62.6360715436095,101.933806367328,90.7346368809774,133.639507649896,108.055127107406,49.3646474604357
"SAMPLE_3832",124.109392688955,130.229160500858,41.0355183269538,65.3543908777626,69.9353012795783,95.0148977472254,103.586103192296,114.677109438613,98.0330811666841,53.251155469765
"SAMPLE_3833",130.63438296802,119.916083885821,39.9276424162707,68.5448758375688,69.9934029568822,88.9445180967355,94.4955183811666,130.782833669659,101.321703072657,55.6983590554145
"SAMPLE_3834",122.773705311286,114.872953524608,41.6396154711782,68.4048247099625,73.7554212979155,92.0604281321894,93.8076149493331,125.347506608566,103.433625603268,46.6075970979103
"SAMPLE_3835",132.365023440751,114.574526476806,45.5010629860235,67.706134926259,80.9011860676599,96.4057801871671,105.989869940032,134.035811093154,91.8933262464374,54.0474956977458
"SAMPLE_3836",135.370856988875,124.176075243667,40.8549007812322,66.7910165786562,71.3956641496768,88.4826451269067,100.752561142668,118.812481436415,89.1655058775538,56.6770249141164
"SAMPLE_3837",126.001033579369,125.446298192046,37.0354092799499,69.2377499730884,69.1552298122549,83.6328595748534,95.7025042974588,102.836438853383,99.7303937503425,52.1407129943188
"SAMPLE_3838",115.133487755792,121.958060476265,40.3125919783,68.7602375254515,73.4564045963337,101.032175858227,91.1372764057421,132.953421880702,94.9005884415521,58.6455688440044
"SAMPLE_3839",126.870665111811,126.42515592689,43.5290753692047,66.0879461930053,63.7507920826644,95.1446407044978,90.0886647220486,135.173961913246,99.6820813388987,57.6320708049347
"SAMPLE_3840",109.04411105107,114.699148386835,42.5184148729167,65.7510887179857,73.9932332278971,92.0459529334606,103.581220407179,140.4559249977,96.0118428504144,56.391381305397
"SAMPLE_3841",126.150552396052,111.717582495613,43.5515356014965,65.621120043549,76.4469588907428,90.8865651132286,108.793038713544,129.771360361288,96.7168920480122,52.848516663518
"SAMPLE_3842",110.74633076529,111.76004664402,39.6461947513916,66.2265847040856,75.4128404594712,82.3839695758598,84.3474595122946,143.693635607869,91.5399068810858,58.8554648358968
"SAMPLE_3843",132.559025652022,120.607288969374,45.4140593001745,67.8540591878084,76.2039758850064,90.9173272243833,94.6321383782147,143.201776398716,99.4363780514526,56.7678394672156
"SAMPLE_3844",131.75482420665,111.766611950486,44.3984190658115,72.2110155268409,69.0118511682847,94.328121168661,103.999175968047,135.595649183548,90.5764350860395,53.9238266926262
"SAMPLE_3845",123.604821600568,100.369171199446,42.9052601546575,74.8641381073102,69.9983785017752,88.2842951086836,75.7627891051534,135.256366254323,99.784913063619,58.9344400168435
"SAMPLE_3846",132.627425627842,112.528903246874,38.7730276854444,70.8647711137057,75.929206875262,90.5870766695065,105.201939966587,128.11490517866,96.300017209636,53.000371760395
"SAMPLE_3847",121.145329325143,108.494647317297,42.6351332242934,61.7022434698602,77.2017808925352,86.2825307532685,93.7303456985174,129.025200851052,96.1465489126466,54.5375604715046
"SAMPLE_3848",117.391625380018,108.205929703698,42.8447149419971,79.6829002053674,74.2187111262926,97.3196699354078,101.288548465775,142.948562111419,109.235850197455,55.4291153449699
"SAMPLE_3849",114.336261728064,117.82633092628,40.9324453703982,70.666738815289,80.3490818746744,91.0295794066283,93.5356879214752,122.862096324651,114.351995344179,58.6068433665866
"SAMPLE_3850",132.000208089954,118.317814861958,37.3962800851799,63.6705983775619,67.4134348252063,98.5101387331347,88.1347483991806,139.343813789893,96.4670458984307,51.761393612708
"SAMPLE_3851",117.968077285238,128.050402775015,44.9964498489337,66.9606969744546,75.721536057703,86.085218190787,103.834483383733,135.824009426903,93.2263613641815,52.6579327053486
"SAMPLE_3852",111.630780101045,123.170254055692,40.6252521108924,62.1372228759213,70.5266878161315,91.1262279835514,97.5102524291945,121.884052927605,101.983704685807,59.7239261462009
"SAMPLE_3853",121.556170568814,120.625876589272,43.616907368182,68.3635877821046,70.7198800341216,91.532390629133,94.6757510238099,133.702817208154,113.930405571133,47.1669382403711
"SAMPLE_3854",135.98985213439,131.000219514447,40.8353758260318,63.6963758256957,64.8978178045709,91.681216613181,108.211223871859,122.631988709685,104.017799770722,51.8522034098476
"SAMPLE_3855",127.189709260167,124.595963461239,44.3329224508283,76.338874366024,72.608820352403,88.1601127227133,91.6508568059278,115.508972988606,93.9956373900823,55.6062721186251
"SAMPLE_3856",131.082154730662,125.902540898764,40.1470699525374,71.4759911068762,69.045581077048,89.2665105232222,77.9362730067024,143.718159876183,91.9300790926086,50.1565392898839
"SAMPLE_3857",131.416288971636,131.938070284768,45.6990392748006,70.6613523683368,67.7931467305336,94.5509177968943,90.4202978131469,134.662612166665,105.475340915083,55.3215840157347
"SAMPLE_3858",117.156572873705,111.725118379006,44.6784811394226,71.8671973088367,79.6237757571834,83.6429361196175,94.753365080011,130.498902366432,98.3928175799333,60.592236293473
"SAMPLE_3859",141.214459384645,114.773939010132,44.9632342423882,68.1133837736361,77.125515431136,91.5901001551076,98.5478488773482,131.348956552786,98.647262895335,55.4983619121474
"SAMPLE_3860",122.492994837859,127.474560577897,43.1769900533176,66.9116546519854,75.7518573332132,93.1688141522362,93.4996025735972,143.71539766134,95.683871317601,51.2285268553467
"SAMPLE_3861",117.100305921672,109.353016632355,46.1671231025005,69.8655890289255,67.9473916248261,96.1457003940394,110.228941515735,133.095428799733,90.1394557736596,55.4235983849607
"SAMPLE_3862",127.959313180092,116.627363564627,44.232917282588,71.359655321902,65.4653674059055,94.7970694521454,96.5303005350347,131.057258632065,104.432216584903,48.42227304691
"SAMPLE_3863",140.972321277115,112.975979800024,40.8903661007563,59.9686964127758,57.6087977491173,91.5113742029632,95.5574340937968,129.446691102211,93.1885014032079,55.3279055680445
"SAMPLE_3864",119.216439061654,116.78607623269,45.7610707536934,76.0970696742705,73.9417360240045,87.4572472988738,94.9875570471242,112.775485490415,98.121754956601,52.8107979703133
"SAMPLE_3865",115.976708208421,118.879729260308,43.4297588678145,66.2495440639772,68.0059414345346,93.9604340551765,90.740829520751,136.482430798051,91.1663615066017,60.0669047807398
"SAMPLE_3866",132.350843035461,121.78613373686,37.1598497702683,69.6357977057323,72.5450883074028,92.0032010638471,73.6146747609861,114.767380954546,113.597755377419,53.6247050865652
"SAMPLE_3867",124.29724367856,106.789088638038,43.0658980206828,66.3151941105979,76.8815290555427,97.6980933980596,92.5025105895336,122.631448337959,95.7622233158262,59.2102586024282
"SAMPLE_3868",130.888306323697,147.302789080378,45.620520721299,67.3136041324339,77.8671255495173,85.7806471112404,92.1697434738707,124.109461516813,98.0734614636767,53.6451467776314
"SAMPLE_3869",128.482241587439,106.655512395316,41.3753285349457,67.4679111854136,72.4136371204176,92.959161123854,101.102160426876,116.562376328894,100.21019428048,49.1671642347637
"SAMPLE_3870",110.648615069197,108.895247186067,43.4342990264431,64.3035703600432,84.0641882043774,83.6052150300913,101.478690468731,145.802250018606,95.9507917295538,57.2151799275552
"SAMPLE_3871",121.495503734774,126.64808397866,42.3763720977103,69.2933365754183,68.6697760507,93.3109848327256,98.7299072197246,116.557474139046,108.447191201506,54.6925049840407
"SAMPLE_3872",122.857141593894,128.05437998352,46.0093855569449,69.743896084238,72.9524449310613,94.4407113674871,101.516835722954,121.393031695956,100.267988433857,54.3886589345621
"SAMPLE_3873",122.310309814312,118.645516123052,44.7110385757184,60.7147778831355,67.6220829753995,100.183810094044,94.0736531848871,125.183436909128,101.334352738136,56.22458403877
"SAMPLE_3874",120.537359569038,129.451778001606,43.3062511083359,67.9637312220492,66.6173033359918,94.2010026486985,82.4850243453952,122.347979837888,106.659353054325,52.8744968292377
"SAMPLE_3875",127.381162170091,123.145097099279,42.1126855583704,70.3870347147128,76.2652527126355,98.1816495786644,100.319308106982,139.328438493726,100.385789010946,62.5103546666732
"SAMPLE_3876",120.74647096935,120.85059454278,33.4011006974484,75.3730307323923,70.7066045567087,98.8182187205183,90.0130770514132,122.657843268612,101.25883831252,56.1193090724604
"SAMPLE_3877",115.529000079599,117.842969652003,45.7212479854054,69.7271855717015,63.9104339178615,86.1771736112459,83.3569706403381,127.046086007711,115.734217322208,57.8500566570411
"SAMPLE_3878",122.736931173486,100.829518674089,48.7639618213831,74.134928928989,65.0138083298071,101.020618149716,100.72138618115,130.714105437025,96.1938865377966,45.4666600159943
"SAMPLE_3879",124.318068046937,120.118847161438,41.4419799752874,63.9898922721454,75.5246626802181,91.0966617148713,96.2350583070358,142.113713564623,104.357306187873,49.6904495219051
"SAMPLE_3880",123.83021798068,118.157155583126,43.2843047884607,70.2229637710419,76.0525179940913,97.8925305004138,90.4642659020364,128.233475217868,114.991935125646,49.5363029560081
"SAMPLE_3881",109.930679922698,117.551908877756,46.1048404069228,68.2871519013648,77.5353019278799,90.8090254313875,96.1026439093882,136.044115123714,109.346150223148,50.0760299461371
"SAMPLE_3882",132.734584376883,112.400948150965,41.9467440924946,77.1863951885096,70.537300875535,90.0237351587032,93.3147002057743,140.538341345,104.750146097915,55.2213830590131
"SAMPLE_3883",122.153817577376,109.063742273309,43.7599296239738,68.2967345244082,69.1673652145577,87.08432290211,98.6772973498401,123.448435725556,101.075752913002,51.23685449367
"SAMPLE_3884",124.527479959936,121.199901257806,46.1019534983399,68.4374860506563,77.45380080303,96.364438881177,98.9608604920193,129.413627978981,110.658836648627,58.8031421842801
"SAMPLE_3885",135.679448924928,122.696356468349,39.1556882641833,69.3433454456278,72.0162706189328,92.3403943356716,87.182426223848,129.34233546383,93.025736289485,54.4652065259752
"SAMPLE_3886",115.072671091858,116.43799927705,38.4102178127732,65.7398278394204,71.2398820124768,81.7607947523555,100.103473232762,158.468736721343,106.031607200564,62.1347401781707
"SAMPLE_3887",113.324197966731,113.598262682686,46.3983303222336,64.1816489209837,66.2657266828674,78.0417097929815,93.905496714772,140.422455669863,99.1507753777542,53.6803365125457
"SAMPLE_3888",115.753341964652,104.288443789488,38.2226511927856,73.5601956718714,64.0443648416011,97.8897964313893,103.638785298711,127.221701684899,95.5162600500782,55.9141576929126
"SAMPLE_3889",113.410952822201,97.1869197399863,46.6225973712586,64.0011034991291,61.1016735668382,95.6204963475572,103.19108646265,137.954292267567,99.1939737166741,55.6401935636246
"SAMPLE_3890",127.848113114493,116.090136284178,35.2234503194833,60.289364046197,69.5035862080842,93.5979435978068,102.019948845883,130.002019482775,94.6900324321388,52.6070043838068
"SAMPLE_3891",120.179294717133,130.89145581956,43.2353616866051,73.2730506368914,74.560637767775,90.3256236739393,93.3796274043141,128.707326063552,101.422111595751,51.5266716808067
"SAMPLE_3892",134.215524417672,118.556158957982,46.9107278533356,71.2754279572633,73.71736707304,87.2160246072178,98.6687716710321,122.952628134537,101.755743495167,51.5327236559758
"SAMPLE_3893",132.949857092203,128.0310677244,41.4025633111181,75.2948138031228,77.8011468121759,80.5404363290094,85.7979203774192,117.093829309224,96.6278333481243,48.3535731874767
"SAMPLE_3894",130.554817889269,119.77524405728,46.7360440045505,59.6378121644856,76.2395911971588,96.1980045934205,92.6253346637528,135.102484258843,103.699435386011,54.8901214295034
"SAMPLE_3895",123.973815431553,125.762694384983,47.258610316257,67.846300992267,66.2622790052679,96.0970002167252,90.8497967380741,116.656434131268,104.154964273108,52.6053549054011
"SAMPLE_3896",120.7730541701,121.330477751983,48.266267130534,66.9960859533697,76.347609293822,101.369879645204,89.8216228516587,129.365304577241,94.4229767591019,53.412066492654
"SAMPLE_3897",138.31047769218,122.710478661284,37.509979126771,70.7234330308362,80.7759232604736,94.872310530595,97.4653586160751,125.303714576237,102.867320114463,53.4973714891332
"SAMPLE_3898",121.868576916752,115.260528505331,44.7879739448214,76.2705806017153,64.2705606477612,102.483900339506,93.6513448044383,116.299196887278,102.693750525076,53.9440224155205
"SAMPLE_3899",120.838000997435,124.135167308093,41.7362276701314,66.048858318696,73.7925614455065,94.647026876051,87.1650661368466,134.889749346364,99.9170695968977,56.530217230659
"SAMPLE_3900",109.851478746761,105.28184884523,37.6394051713702,70.879267940356,70.4001938766677,82.4806410876597,101.342413378643,114.413723479032,89.5634342123696,53.1755478473458
"SAMPLE_3901",121.950283663165,131.19808509101,41.8232944496514,66.4897908619201,75.232037300488,94.02103348615,93.5972631346028,128.364227697393,89.0964209009576,63.2725171948245
